line_id,molecule,transition,E(K),Aij(s-1),isNull,per01_intensity,median_intensity,mean_log_intensity,per75_intensity,per90_intensity,per95_intensity,per99_intensity,freq
h2_v10_j9__v6_j11,h2,v10_j9__v6_j11,10112.932131,2.064e-09,False,-12.888852030069234,-10.525068910493149,-10.540103401010544,-9.42241566316771,-8.86631267168773,-8.71425559430817,-8.60078436741614,210719.31503370852
h2_v10_j9__v6_j9,h2,v10_j9__v6_j9,12223.55293585,2.784e-07,False,-10.689999101667736,-8.315327634792297,-8.344467791820229,-7.21641384269277,-6.663136773076585,-6.513960291017564,-6.403554445949518,254697.51685813905
h2_v10_j9__v6_j7,h2,v10_j9__v6_j7,14040.33480651,8.964e-07,False,-10.135724089576833,-7.752609579036056,-7.790534738987185,-6.658072521140929,-6.103653161560437,-5.956569184643397,-5.850792227421196,292553.10872724804
h2_v10_j9__v7_j11,h2,v10_j9__v7_j11,6654.81167816,6.972e-08,False,-11.522041360828624,-9.175307930471844,-9.16745580201492,-8.065932403384085,-7.506535352749704,-7.353350909514637,-7.233718792673466,138663.77627529233
h2_v10_j9__v7_j9,h2,v10_j9__v7_j9,8594.41238744,5.632e-07,False,-10.512767925671596,-8.158398345613744,-8.16308874683875,-7.052021545223743,-6.495416114975537,-6.3421166389834935,-6.2255134100614455,179078.4975058957
h2_v10_j9__v7_j7,h2,v10_j9__v7_j7,10271.5229367,7.945e-07,False,-10.29712032649452,-7.933243150892235,-7.948965096519749,-6.830287155187725,-6.275346025412375,-6.123567564617186,-6.008885821178283,214023.81124854102
h2_v10_j9__v8_j11,h2,v10_j9__v8_j11,3571.41842144,1.063e-07,False,-11.5957318362183,-9.261116949823428,-9.234528980879944,-8.147033531884649,-7.589388024258057,-7.432601441839187,-7.310709515046972,74416.2853775811
h2_v10_j9__v8_j9,h2,v10_j9__v8_j9,5328.26028051,3.092e-07,False,-10.965869374060707,-8.623488961907036,-8.607419845140415,-7.511460921388831,-6.953903107070165,-6.798240129992441,-6.6774284814179365,111022.93005494142
h2_v10_j9__v8_j7,h2,v10_j9__v8_j7,6857.60305767,4.9e-08,False,-11.662176718143336,-9.3158845465551,-9.309093565564384,-8.206302202585736,-7.648536017429014,-7.493565565708741,-7.3740553410255165,142889.2630116364
h2_v10_j9__v9_j11,h2,v10_j9__v9_j11,894.69062781,6.059e-10,False,-14.442484522805737,-12.107892758482336,-12.081489068369091,-10.992624350361412,-10.433731995657109,-10.278609214243051,-10.156391136728262,18642.3278448878
h2_v10_j9__v9_j9,h2,v10_j9__v9_j9,2450.98443532,9.766e-08,False,-11.79537455652009,-9.461901505237345,-9.433514539391949,-8.345903313799006,-7.788466005656018,-7.632540190079031,-7.510290673926276,51070.229155966954
h2_v10_j9__v9_j7,h2,v10_j9__v9_j7,3820.38303858,1.385e-07,False,-11.451322649194708,-9.116575529435398,-9.091458053607196,-8.002626158828207,-7.444353866385481,-7.289167279917613,-7.167176616895112,79603.86628011234
h2_v10_j9__v10_j7,h2,v10_j9__v10_j7,1191.24390523,6.566e-09,False,-13.28748870948882,-10.94784834976302,-10.927556392910692,-9.834533182307888,-9.276392236561302,-9.120575745016817,-8.999249940191444,24821.495536262846
h2_v10_j10__v0_j12,h2,v10_j10__v0_j12,36924.63402559,1.682e-11,False,-15.163450197126432,-12.521076912237124,-12.634840137690524,-11.408748415349203,-10.829963857605522,-10.713877702058795,-10.671847332082654,769384.5354594807
h2_v10_j10__v0_j10,h2,v10_j10__v0_j10,40187.32133479,5.08e-13,False,-16.672576911184866,-14.012539112153096,-14.129102253278033,-12.901029897856104,-12.321819695489877,-12.208592755577252,-12.168916363368384,837367.9082397956
h2_v10_j10__v0_j8,h2,v10_j10__v0_j8,43034.62811226,1.974e-10,False,-14.066506547723366,-11.398534707460446,-11.518112386511724,-10.287904985884616,-9.709674602641629,-9.599517176517397,-9.56109349456616,896696.1550892072
h2_v10_j10__v1_j12,h2,v10_j10__v1_j12,31553.668682,2.189e-10,False,-14.076146065567077,-11.465927585126437,-11.56799391090983,-10.346848494671637,-9.767246101072253,-9.646385511717789,-9.598480103589418,657471.7762705036
h2_v10_j10__v1_j10,h2,v10_j10__v1_j10,34643.97675938,2.204e-11,False,-15.053621919029352,-12.42948528908744,-12.5372690090067,-11.311514613682476,-10.735225200460505,-10.61597696076735,-10.572598774775868,721863.3486526135
h2_v10_j10__v1_j8,h2,v10_j10__v1_j8,37343.34566391,2.521e-09,False,-12.982636026871797,-10.341271367658738,-10.4544656209433,-9.227947312451244,-8.649467284764727,-8.53450400318322,-8.492612086612773,778109.0703896589
h2_v10_j10__v2_j12,h2,v10_j10__v2_j12,26509.94351234,1.409e-09,False,-13.26809845910792,-10.722574241225256,-10.80482128197808,-9.591695294471805,-9.01024636656607,-8.881502789070165,-8.825065209182696,552377.5959475574
h2_v10_j10__v2_j10,h2,v10_j10__v2_j10,29430.50524189,3.305e-10,False,-13.892831755613653,-11.311566895683455,-11.40699222677011,-10.187934278126836,-9.609232159693812,-9.483957491580314,-9.432243850771975,613232.2283323577
h2_v10_j10__v2_j8,h2,v10_j10__v2_j8,31984.57438023,1.621e-08,False,-12.206350060181869,-9.591695720955888,-9.694768357847831,-8.471904837892032,-7.8937671890835315,-7.7740306979211375,-7.726052319240245,666450.3941825937
h2_v10_j10__v3_j12,h2,v10_j10__v3_j12,21791.37816899,5.775e-09,False,-12.701873346956406,-10.185523691445658,-10.246512020470522,-9.04157380358123,-8.456783379791954,-8.323153871386474,-8.254591802258988,454058.64707964007
h2_v10_j10__v3_j10,h2,v10_j10__v3_j10,24543.30154989,2.844e-09,False,-12.975994085983048,-10.44685050227956,-10.520583436933,-9.310593071113098,-8.725873396393832,-8.597686625392814,-8.53569182515916,511399.4264240333
h2_v10_j10__v3_j8,h2,v10_j10__v3_j8,26953.49585358,6.899e-08,False,-11.576193115474734,-9.026221381832109,-9.110554325987955,-7.897838179778193,-7.314609230294192,-7.186764622153611,-7.131476181239322,561619.7271432355
h2_v10_j10__v4_j12,h2,v10_j10__v4_j12,17399.24452638,1.661e-08,False,-12.284098223669837,-9.813359347854009,-9.853410833167674,-8.661932869231702,-8.073234970033562,-7.933000517686842,-7.849573870249974,362541.4312298222
h2_v10_j10__v4_j10,h2,v10_j10__v4_j10,19981.86116046,1.674e-08,False,-12.251983740526722,-9.755956927392443,-9.808720598753249,-8.610935574264694,-8.021128486284406,-7.885846219660014,-7.8113088390931,416354.4303757174
h2_v10_j10__v4_j8,h2,v10_j10__v4_j8,22248.21703918,2.147e-07,False,-11.123691912007486,-8.606170182621252,-8.66996017819576,-7.464141614953831,-6.879419971318069,-6.747418771845156,-6.6800479979214655,463577.6246185204
h2_v10_j10__v5_j12,h2,v10_j10__v5_j12,13338.77151837,2.602e-08,False,-12.138020721222285,-9.726912374911937,-9.741557690964012,-8.561354229778486,-7.971446629432635,-7.8253653835115475,-7.729587038488059,277934.9017013656
h2_v10_j10__v5_j10,h2,v10_j10__v5_j10,15749.2605627,7.84e-08,False,-11.619856401410397,-9.180240538446634,-9.21011064985482,-8.023969579598427,-7.433142001281479,-7.29189071133322,-7.202123284905055,328161.3438190236
h2_v10_j10__v5_j8,h2,v10_j10__v5_j8,17870.16558784,5.079e-07,False,-10.787707035921256,-8.318188441358386,-8.35991466921591,-7.166859639577458,-6.577395444340629,-6.439024484306478,-6.357452270967851,372353.8340246174
h2_v10_j10__v6_j12,h2,v10_j10__v6_j12,9620.03400596,3.619e-09,False,-13.115505629917202,-10.718829823396998,-10.71031117177798,-9.544284158981046,-8.951178229278801,-8.80338392618389,-8.698092253937808,200448.98453564773
h2_v10_j10__v6_j10,h2,v10_j10__v6_j10,11852.8565494,2.773e-07,False,-11.15503635556794,-8.745598577818,-8.752967875310866,-7.576729674384411,-6.986771827883732,-6.840717872582266,-6.74187324286551,246973.45744328655
h2_v10_j10__v6_j8,h2,v10_j10__v6_j8,13824.6645654,8.31e-07,False,-10.623272253181486,-8.208341443125288,-8.225565681987527,-7.045486648495745,-6.454881341958689,-6.309714971704815,-6.214168264447955,288059.2700570028
h2_v10_j10__v7_j12,h2,v10_j10__v7_j12,6259.2780663,5.114e-08,False,-12.119647585873643,-9.75308713768002,-9.721447258470436,-8.572379244317863,-7.97635947671464,-7.8255900682333,-7.712547884261062,130422.19305449145
h2_v10_j10__v7_j10,h2,v10_j10__v7_j10,8305.30489259,5.206e-07,False,-11.011032083005878,-8.623393170601283,-8.605730291971927,-7.446039817486221,-6.850360996508791,-6.702476019616808,-6.593784684969626,173054.4747500069
h2_v10_j10__v7_j8,h2,v10_j10__v7_j8,10121.75917822,5.999e-07,False,-10.87525621683219,-8.478063837324562,-8.472721820234884,-7.304656853579119,-6.711332059477197,-6.564097855557888,-6.461894256529217,210903.24085461523
h2_v10_j10__v8_j12,h2,v10_j10__v8_j12,3280.96922399,7.203e-08,False,-12.232764890394712,-9.882304386237148,-9.834520162973092,-8.700891651842422,-8.103682418490592,-7.949643592667265,-7.834359494225518,68364.30607563927
h2_v10_j10__v8_j10,h2,v10_j10__v8_j10,5126.07149096,2.69e-07,False,-11.475239456357018,-9.117193435686662,-9.0789966438528,-7.936571391469847,-7.339806832867506,-7.188144133317119,-7.07250054517964,106809.99925608144
h2_v10_j10__v8_j8,h2,v10_j10__v8_j8,6777.41317946,4.517e-09,False,-13.145004619520313,-10.771690014322129,-10.744549012130925,-9.592858892051328,-8.99666534506667,-8.845922025046377,-8.734119801366752,141218.37706182856
h2_v10_j10__v9_j12,h2,v10_j10__v9_j12,721.17958504,2.168e-10,False,-15.413778699009088,-13.062064302543488,-13.016482404845062,-11.88030453487621,-11.283709452062666,-11.1300674074206,-11.014934318682885,15026.94433299791
h2_v10_j10__v9_j10,h2,v10_j10__v9_j10,2343.76344013,1.064e-07,False,-12.20919035845897,-9.859481791944669,-9.811134683768795,-8.67763024708886,-8.07956246281331,-7.926466847643215,-7.811016880353071,48836.10611716879
h2_v10_j10__v9_j8,h2,v10_j10__v9_j8,3815.27799492,1.888e-07,False,-11.750280445037523,-9.398272000058675,-9.352892551459297,-8.21756200763743,-7.619358000773382,-7.466638778335351,-7.349800302490308,79497.49442976096
h2_v10_j10__v10_j8,h2,v10_j10__v10_j8,1269.4229316,8.26e-09,False,-13.59877847690446,-11.237240343024856,-11.201418570161906,-10.056313146463289,-9.459259296940242,-9.30740548954364,-9.19430510143239,26450.482132167115
h2_v11_j0__v0_j2,h2,v11_j0__v0_j2,46807.33341589,6.386e-12,False,-14.1373082759268,-12.115813579010393,-12.341634091423147,-11.64522577642932,-11.48059246873624,-11.410570279424912,-11.34733355444034,975306.5785655036
h2_v11_j0__v1_j2,h2,v11_j0__v1_j2,40845.81122146,3.988e-11,False,-13.397288133085915,-11.356660074521956,-11.587094982758847,-10.885419286492096,-10.722364114890905,-10.653523374596716,-10.593418162107644,851088.6112049016
h2_v11_j0__v2_j2,h2,v11_j0__v2_j2,35222.31944915,6.414e-11,False,-13.249778109767828,-11.190749916009636,-11.428553740914854,-10.72349442043113,-10.55751415850072,-10.492981383150902,-10.434750255269416,733914.0550021118
h2_v11_j0__v3_j2,h2,v11_j0__v3_j2,29930.01429777,1.574e-11,False,-13.922420534940468,-11.84610988975774,-12.089147888027345,-11.382554421557506,-11.20992763286935,-11.145433855525944,-11.092142956255811,623640.3082783822
h2_v11_j0__v4_j2,h2,v11_j0__v4_j2,24964.72862346,2.784e-09,False,-11.743921874039106,-9.638167826798025,-9.894267498135182,-9.186703152739977,-9.003048363190816,-8.943988824697573,-8.890353574633135,520180.54184426996
h2_v11_j0__v5_j2,h2,v11_j0__v5_j2,20325.24811149,3.18e-08,False,-10.759916543124572,-8.634965482578615,-8.901170544736559,-8.188345107779345,-7.993817105785707,-7.936380814043338,-7.888798978789642,423509.4534862502
h2_v11_j0__v6_j2,h2,v11_j0__v6_j2,16013.71810335,2.096e-07,False,-10.025621126707572,-7.882436040692712,-8.16080986390574,-7.442692060990362,-7.238557195394101,-7.183076784682007,-7.137687692986138,333671.7448678396
h2_v11_j0__v7_j2,h2,v11_j0__v7_j2,12036.22406123,9.492e-07,False,-9.463641480302844,-7.319081924143027,-7.6055301843893295,-6.880304149095547,-6.673936654683015,-6.61084061121476,-6.5680534276512565,250794.21644688048
h2_v11_j0__v8_j2,h2,v11_j0__v8_j2,8403.60960331,2.206e-06,False,-9.197136201571931,-7.0813038804170585,-7.37395163608333,-6.645598093745962,-6.437420567509665,-6.368046778216065,-6.326176333627911,175102.81256530838
h2_v11_j0__v9_j2,h2,v11_j0__v9_j2,5132.62866767,1.175e-06,False,-9.600367770490315,-7.552617781619212,-7.845413679127249,-7.119244062371553,-6.909393338215566,-6.836025946508704,-6.794538786007125,106946.62864971206
h2_v11_j0__v10_j2,h2,v11_j0__v10_j2,2247.58191519,1.038e-08,False,-11.97306747778904,-9.960278897410989,-10.250401599851294,-9.526265223215027,-9.31614909410457,-9.242701864243992,-9.199482371231554,46832.00831529318
h2_v11_j1__v0_j3,h2,v11_j1__v0_j3,46374.98863144,7.047e-12,False,-14.76783503607632,-11.840676645971351,-12.31218363525513,-11.099618879574582,-10.878222904946442,-10.800242046195592,-10.732508758747924,966297.9749619615
h2_v11_j1__v0_j1,h2,v11_j1__v0_j1,47219.59674544,2.053e-13,False,-16.29851792257368,-13.37336334719872,-13.842379116582862,-12.62975820484068,-12.409690733601892,-12.330937070808616,-12.262751587348902,983896.7525418518
h2_v11_j1__v1_j3,h2,v11_j1__v1_j3,40438.7783854,5.842e-11,False,-13.896847071755726,-10.950051598139062,-11.436937515805202,-10.224676882414215,-9.993432453807673,-9.918382008915309,-9.851114783071091,842607.4230292314
h2_v11_j1__v1_j1,h2,v11_j1__v1_j1,41241.11357151,1.56e-13,False,-16.464193161474565,-13.519645909412318,-14.004787632249728,-12.792455942173818,-12.562020151032115,-12.486410547172662,-12.419472782536292,859325.3757114498
h2_v11_j1__v2_j3,h2,v11_j1__v2_j3,34840.05067957,1.957e-10,False,-13.42026392662316,-10.465160033106528,-10.960406772669607,-9.744684092135453,-9.50629812020984,-9.431287848179924,-9.367693859662582,725948.8662476301
h2_v11_j1__v2_j1,h2,v11_j1__v2_j1,35601.03086449,4.606e-11,False,-14.04143245610308,-11.088038243010804,-11.581863759729274,-10.366395467098044,-10.128257458685312,-10.05399834168674,-9.989818867666568,741805.1205212077
h2_v11_j1__v3_j3,h2,v11_j1__v3_j3,29572.14200012,2.186e-10,False,-13.422494907515253,-10.46087450126447,-10.962894570822169,-9.7413791834295,-9.498123202310966,-9.418725241464344,-9.362512924089463,616183.4595174589
h2_v11_j1__v3_j1,h2,v11_j1__v3_j1,30292.38504068,8.233e-10,False,-12.839355432346188,-9.879662163265571,-10.379901120462277,-9.160208687622545,-8.917070748482226,-8.838974010677443,-8.780839683380108,631190.889429835
h2_v11_j1__v4_j3,h2,v11_j1__v4_j3,24631.08557877,3.315e-11,False,-14.28821347580668,-11.325162701198256,-11.835905784319888,-10.612626015267608,-10.35799887017014,-10.274043234589849,-10.22159494638296,513228.54879891704
h2_v11_j1__v4_j1,h2,v11_j1__v4_j1,25310.87601901,6.909e-09,False,-11.960570822787425,-8.997498632767545,-9.508033788036151,-8.285043477206258,-8.033571119944943,-7.950702601628095,-7.896184184911988,527393.0832858771
h2_v11_j1__v5_j3,h2,v11_j1__v5_j3,20015.8971828,5.95e-09,False,-12.095320346222106,-9.14597300130623,-9.645797686100837,-8.422859366570194,-8.15808426793455,-8.068276933285732,-8.01419299647008,417063.626009689
h2_v11_j1__v5_j1,h2,v11_j1__v5_j1,20655.13712401,3.832e-08,False,-11.27300810138005,-8.323272363620223,-8.825766411397,-7.602563666987978,-7.339115893524638,-7.251487978939671,-7.196626178440734,430383.22519310017
h2_v11_j1__v6_j3,h2,v11_j1__v6_j3,15728.99516593,6.896e-08,False,-11.084543563587744,-8.17957551665235,-8.660121856083723,-7.434023337296605,-7.162152511975431,-7.066183100555564,-7.009798047194321,327739.081465144
h2_v11_j1__v6_j1,h2,v11_j1__v6_j1,16327.13326594,1.68e-07,False,-10.691075572025298,-7.777017796545859,-8.260927968323793,-7.0342125885460725,-6.764196570012977,-6.669392829934933,-6.613663786603079,340202.2572382032
h2_v11_j1__v7_j3,h2,v11_j1__v7_j3,11776.79982538,4.117e-07,False,-10.379325973286784,-7.524219843697168,-7.984652865963086,-6.760611838403394,-6.483306833431078,-6.37842291332909,-6.315231883411482,245388.69245311373
h2_v11_j1__v7_j1,h2,v11_j1__v7_j1,12332.729154,5.689e-07,False,-10.226609927877814,-7.363990703935176,-7.827897876513866,-6.60273243365127,-6.3272559363371474,-6.223687698902267,-6.161294807529297,256972.38013305594
h2_v11_j1__v8_j3,h2,v11_j1__v8_j3,8170.57940844,1.115e-06,False,-10.043226859192904,-7.244070110271488,-7.689070164814605,-6.469552501202617,-6.185803381195853,-6.079567796994674,-6.008541246360656,170247.2511505674
h2_v11_j1__v8_j1,h2,v11_j1__v8_j1,8682.4892477,1.072e-06,False,-10.045232470877677,-7.235547896933963,-7.682777004779042,-6.461789070784464,-6.179379710662328,-6.073224674266007,-6.003127313374716,180913.7214967119
h2_v11_j1__v9_j3,h2,v11_j1__v9_j3,4927.64564825,6.456e-07,False,-10.42529450779273,-7.697822025036247,-8.128264593268343,-6.914661665018238,-6.628682689996096,-6.521054184141763,-6.444495890665501,102675.47554730785
h2_v11_j1__v9_j1,h2,v11_j1__v9_j1,5392.80208614,4.84e-07,False,-10.52775479660724,-7.783538369109295,-8.216408913500707,-7.001594300334551,-6.716486214846417,-6.608914216438534,-6.5333023454372645,112367.76307638557
h2_v11_j1__v10_j3,h2,v11_j1__v10_j3,2073.06145821,7.379e-09,False,-12.72407818859603,-10.015676405950536,-10.439990820744145,-9.229190838353908,-8.942683425152197,-8.83457046397111,-8.756787440424995,43195.59202397184
h2_v11_j1__v10_j1,h2,v11_j1__v10_j1,2487.47140689,3.87e-09,False,-12.927812120816569,-10.216558262248784,-10.64100903595748,-9.43085955418485,-9.1441994611243,-9.0357208279063,-8.957122298223792,51830.494285534725
h2_v11_j2__v0_j4,h2,v11_j2__v0_j4,45852.87827129,8.675e-12,False,-13.70090710435403,-11.559484486029849,-11.783331794846678,-10.974356993625484,-10.817120406994045,-10.74682579300068,-10.67975713116848,955418.9602471727
h2_v11_j2__v0_j2,h2,v11_j2__v0_j2,47024.65314275,1.203e-13,False,-15.55276658920499,-13.412664411328032,-13.63527255099536,-12.826549952882718,-12.669560858250406,-12.597765118672257,-12.531212650443926,979834.7869420708
h2_v11_j2__v0_j0,h2,v11_j2__v0_j0,47534.51701396,4.946e-13,False,-14.93290771660708,-12.795068762375989,-13.01739401489585,-12.208733019393552,-12.051765973996874,-11.980904213398636,-11.913975969984454,990458.626231219
h2_v11_j2__v1_j4,h2,v11_j2__v1_j4,39950.17801062,8.264e-11,False,-12.777993325854323,-10.616748870670117,-10.848068129830358,-10.037321727424462,-9.87626244314761,-9.80628853734161,-9.74243411551165,832426.6431164256
h2_v11_j2__v1_j2,h2,v11_j2__v1_j2,41063.13094832,1.869e-13,False,-15.413778735496267,-13.2566278414599,-13.48699039688402,-12.67596569500332,-12.51579801923477,-12.44533048126865,-12.380960783018455,855616.8195814689
h2_v11_j2__v1_j0,h2,v11_j2__v1_j0,41547.52727173,1.616e-11,False,-13.471722115546836,-11.31407570887454,-11.544497090543553,-10.73407750311164,-10.574188321033397,-10.504432826288514,-10.438310781258584,865710.0012771033
h2_v11_j2__v2_j4,h2,v11_j2__v2_j4,34384.24348146,3.542e-10,False,-12.205293026728718,-10.027949014942704,-10.265933458892944,-9.454941393560462,-9.28723934810678,-9.218048132937849,-9.157327554975652,716451.3852669409
h2_v11_j2__v2_j2,h2,v11_j2__v2_j2,35439.63917457,3.638e-11,False,-13.18124465717509,-11.007530225308493,-11.24402683593797,-10.43275479114817,-10.266885515861864,-10.196136976462968,-10.136095071669263,738442.2633486744
h2_v11_j2__v2_j0,h2,v11_j2__v2_j0,35899.124436,2.162e-10,False,-12.401782475220172,-10.231379978581202,-10.465828008660097,-9.65426100661404,-9.489356052641076,-9.418862693508135,-9.358293653265822,748016.3827338738
h2_v11_j2__v3_j4,h2,v11_j2__v3_j4,29148.65269168,7.57e-10,False,-11.938395780884305,-9.741088029088248,-9.987335233062774,-9.17342325230124,-8.996972371492419,-8.929365684064324,-8.870907256856343,607359.3740946933
h2_v11_j2__v3_j2,h2,v11_j2__v3_j2,30147.33402463,6.163e-10,False,-12.014442096256156,-9.820846207290526,-10.066596123685397,-9.253918764071948,-9.078621481083932,-9.010507405268978,-8.95264173819947,628168.5166549495
h2_v11_j2__v3_j0,h2,v11_j2__v3_j0,30582.28515052,1.717e-09,False,-11.564655395449575,-9.37260728036532,-9.6176774199269,-8.804888763610816,-8.629764826104994,-8.562739895672452,-8.504577022512633,637231.427602382
